"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
205437690,"2016-02-29 15:24:10 GMT",51.08863,3.66389,356.8,0,511,0,0,"SPN 21","OT4376",99,14,5,2,3,0.2,"","00-00 24:60"
413956104,"2016-02-29 15:51:09 GMT",31.08336,121.46907,0,0,511,0,0,"SUYANCHENGHUO061828","",0,0,0,0,0,0,"","00-00 00:00"
244670113,"2016-02-29 15:53:16 GMT",51.94832,4.09173,102.7,0,511,0,0,"CRANE BARGE 3","PI3028",79,47,5,3,3,1.6,"","01-01 00:26"
244780111,"2016-02-29 15:46:31 GMT",52.36943,4.93669,360,0,511,5,0,"ONDINE","PB3858",69,2,12,0,3,0,"AMSTERDAM","00-00 24:60"
636010400,"2016-02-29 15:52:15 GMT",44.1288,28.81538,81,0.2,155,1,9110597,"CE_BREEZE","ELSQ7",82,200,40,27,15,8,"CONSTANTA OPL","02-24 14:00"
367525510,"2016-02-29 15:51:50 GMT",29.55899,-90.7136,112.3,0,511,5,8206870,"BRAZOS EXPRESS","WDG3387",72,15,9,4,8,3.1,"HOUMA","01-08 03:00"
413763144,"2016-02-29 15:48:56 GMT",31.37635,121.49721,0,0,480,0,0,"HU HANG KE 85","",60,7,20,6,6,0,"","00-00 00:00"
230980000,"2016-02-29 15:53:15 GMT",59.91061,21.63555,5.8,9.1,1,0,8712582,"EIVOR","OJMG",60,9,31,7,3,3.6,"PARNAS UTO PARNAS","00-00 24:60"
311117000,"2016-02-29 15:53:09 GMT",55.46503,12.68152,190,9,188,0,9145140,"KINE","C6WT4",70,75,14,6,5,4.8,"SANDARNE","03-03 07:00"
211492820,"2016-02-29 15:53:16 GMT",53.52198,9.89668,347.3,0,305,5,0,"EDDA","DC5277",90,107,39,7,10,1.9,"HAMBURG","02-21 12:00"
511253000,"2016-02-29 15:46:06 GMT",38.94273,121.72242,300,0.1,260,0,9004073,"LUCKY STAR 7","T8A2212",70,81,16,15,3,5.6,"DA,LIAN","02-27 12:00"
244870237,"2016-02-29 15:53:13 GMT",52.40591,4.8878,360,0,511,15,0,"GANGSTER","PE8301",99,0,0,0,0,0,"","00-00 24:60"
566907000,"2016-02-29 15:49:23 GMT",10.6177,-71.58418,255.2,0.2,350,1,9418482,"STRIDE","9V2096",86,205,39,21,21,8.5,"BAJO GRANDE","02-27 11:00"
211223240,"2016-02-29 15:51:45 GMT",53.89884,11.46314,139,0,108,5,0,"WALFISCH","DBDV",99,9,4,3,2,1,"WISMAR","10-28 16:43"
236296000,"2016-02-29 15:53:09 GMT",58.22464,11.02878,249.5,12.7,245,0,9327097,"AVALON","ZDHB6",89,135,33,13,13,8.8,"IMMINGHAM","03-02 07:00"
263672550,"2016-02-29 15:52:47 GMT",38.6895,-9.22846,320.2,11.6,511,15,0,"GOLADAS","CSIV",50,6,2,2,1,1,"","00-00 24:60"
235089685,"2016-02-29 15:53:04 GMT",52.65899,5.60023,312,0,178,0,0,"PORTH CADLAN","2FAR9",40,7,9,2,4,1.2,"W M W WINDFARM <>URK","02-29 06:30"
244650845,"2016-02-29 15:50:35 GMT",51.81313,5.13569,92.5,5.5,511,0,0,"NOORDSTER II","PF5266",79,59,10,5,2,2.7,"NIJMEGEN","04-06 13:00"
225984131,"2016-02-29 15:50:52 GMT",36.81479,-2.5608,133.3,0,511,0,0,"YAN YUN 3","",0,0,0,0,0,0,"","00-00 00:00"
244860530,"2016-02-29 15:52:22 GMT",51.2331,4.41521,360,0,511,0,0,"BELUGA","PG2023",37,9,1,1,2,0,"","00-00 00:00"
431000267,"2016-02-29 15:53:10 GMT",35.44824,139.65437,295.6,0.1,304,0,0,"AKASHIMARU","JD2459",52,10,20,3,6,3.9,">JP YOK Y","01-01 00:00"
246852000,"2016-02-29 15:52:49 GMT",54.02588,8.73108,89.7,0,89,0,9186077,"COASTAL LIBERTY","PCNO",70,5,35,9,1,1.7,"CUX-MPA-CUX","03-14 12:00"
366797250,"2016-02-29 15:36:42 GMT",33.72357,-118.19697,216.3,0,511,15,0,"D B LONG BEACH","WBP4749",90,37,40,10,15,0,"","00-00 24:60"
244650957,"2016-02-29 15:50:01 GMT",52.00012,5.20653,117.9,9.9,511,0,0,"VERANDERING","PC5237",90,67,13,4,5,2,"LITH","03-01 06:33"
636016484,"2016-02-29 15:48:36 GMT",5.41332,100.35069,0.1,0,178,1,9122033,"CRESCO","ELSU4",70,165,18,13,13,7.5,"PENANG","02-28 17:30"
244670175,"2016-02-29 15:52:53 GMT",51.44538,3.70798,184.2,0,511,0,0,"MARTENS 12","PG5188",80,40,15,5,2,2.7,"SLUISKIL","09-30 08:00"
226009420,"2016-02-29 15:53:07 GMT",48.86392,2.30409,0,0,511,15,0,"GABARRE","FM4705",69,8,72,8,4,0,"","00-00 24:60"
219019933,"2016-02-29 15:53:09 GMT",55.00593,7.74862,126.3,0.8,134,0,9684304,"WORLD BORA","OWJW2",40,16,15,9,4,2.6,"NSO","03-10 05:45"
226275000,"2016-02-29 15:37:34 GMT",-20.93297,55.31604,35,0,511,3,9369277,"ARAMIS","FMFX",32,16,14,8,4,3.2,"LA REUNION","00-00 24:60"
231355000,"2016-02-29 15:51:35 GMT",53.62951,-0.1932,319.4,0.1,310,5,9306005,"ARNARFELL","OZ2048",71,119,19,11,11,8.3,"IMMINGHAM","02-29 07:00"
